id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
550988,en,Free Guy,1850.47,11/08/2021,7.8,3493,"['Comedy', 'Action', 'Adventure', 'Science Fiction']",A bank teller called Guy realizes he is a background character in an open world video game called Free City that will soon go offline.,331096766,115,Life's too short to be a background character.
200727,en,"Love, Rosie",53.335,16/10/2014,7.8,5218,"['Comedy', 'Romance']","Since the moment they met at age 5, Rosie and Alex have been best friends, facing the highs and lows of growing up side by side. A fleeting shared moment, one missed opportunity, and the decisions that follow send their lives in completely different directions. As each navigates the complexities of life, love, and everything in between, they always find their way back to each other - but is it just friendship, or something more?",4439431,102,Right Love. Wrong Time.
2108,en,The Breakfast Club,17.142,15/02/1985,7.8,6503,"['Comedy', 'Drama']","Five high school students from different walks of life endure a Saturday detention under a power-hungry principal. The disparate group includes rebel John, princess Claire, outcast Allison, brainy Brian and Andrew, the jock. Each has a chance to tell his or her story, making the others see them a little differently -- and when the day ends, they question whether school will ever be the same.",51525171,98,"They only met once, but it changed their lives forever."
612706,en,Work It,15.947,7/08/2020,7.7,933,"['Comedy', 'Music']",A brilliant but clumsy high school senior vows to get into her late father's alma mater by transforming herself and a misfit squad into dance champions.,0,93,Dance to your own beat.
4808,en,Charade,16.614,5/12/1963,7.7,950,"['Comedy', 'Mystery', 'Romance', 'Thriller']","After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines. But why does Peter keep changing his name?",13475000,113,Is anyone really who they seem to be?
37247,en,The Graduate,14.545,21/12/1967,7.7,2470,"['Comedy', 'Drama']","Benjamin, a recent college graduate very worried about his future, finds himself in a love triangle with an older woman and her daughter.",104945305,106,This is Benjamin. Heâ€™s a little worried about his future.
68,en,Brazil,16.508,20/02/1985,7.7,2502,"['Comedy', 'Science Fiction']","Low-level bureaucrat Sam Lowry escapes the monotony of his day-to-day life through a recurring daydream of himself as a virtuous hero saving a beautiful damsel. Investigating a case that led to the wrongful arrest and eventual death of an innocent man instead of wanted terrorist Harry Tuttle, he meets the woman from his daydream, and in trying to help her gets caught in a web of mistaken identities, mindless bureaucracy and lies.",0,143,It's only a state of mind.
164,en,Breakfast at Tiffany's,16.72,6/10/1961,7.7,3350,"['Comedy', 'Romance']","Holly Golightly is an eccentric New York City playgirl determined to marry a Brazilian millionaire. But when young writer Paul Varjak moves into her apartment building, her past threatens to get in their way.",9500000,114,"Audrey Hepburn plays that daring, darling Holly Golightly to a new high in entertainment delight!"
9377,en,Ferris Bueller's Day Off,18.068,11/06/1986,7.7,3696,['Comedy'],"After high school slacker Ferris Bueller successfully fakes an illness in order to skip school for the day, he goes on a series of adventures throughout Chicago with his girlfriend Sloane and best friend Cameron, all the while trying to outwit his wily school principal and fed-up sister.",70136369,103,One man's struggle to take it easy.
83666,en,Moonrise Kingdom,20.384,16/05/2012,7.7,4585,"['Comedy', 'Drama', 'Romance']","Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore â€“ and the peaceful island community is turned upside down in more ways than anyone can handle.",68263166,94,A tormenting and surprising story of children and adults during the stormy days of the summer of 1965.
773,en,Little Miss Sunshine,14.869,26/07/2006,7.7,5332,"['Comedy', 'Drama']","A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.",100523181,102,A family on the verge of a breakdown
466282,en,To All the Boys I've Loved Before,51.792,16/08/2018,7.7,7332,"['Comedy', 'Romance']",Lara Jean's love life goes from imaginary to out of control when her secret letters to every boy she's ever fallen for are mysteriously mailed out.,0,100,The Letters Are Out.
382748,en,Stargirl,14.397,10/03/2020,7.6,457,"['Comedy', 'Drama', 'Romance']","Leo Borlock is an average student at Mica High School. He gets decent grades, is a member of the school's marching band and has always been content flying under the radar. But all that changes when he meets Stargirl Caraway, a confident and colorful new student with a penchant for the ukulele, who stands out in a crowd. She is kind, finds magic in the mundane and touches the lives of others with the simplest of gestures. Her eccentricities and infectious personality charm Leo and the student body, and she quickly goes from being ignored and ridiculed to accepted and praised, then back again, sending Leo on a rollercoaster ride of emotions.",0,107,Why be ordinary when you could be extraordinary.
6620,en,Sabrina,10.667,10/09/1954,7.6,919,"['Comedy', 'Drama', 'Romance']","Linus and David Larrabee are the two sons of a very wealthy family. Linus is all work â€“ busily running the family corporate empire, he has no time for a wife and family. David is all play â€“ technically he is employed by the family business, but never shows up for work, spends all his time entertaining, and has been married and divorced three times. Meanwhile, Sabrina Fairchild is the young, shy, and awkward daughter of the household chauffeur, who goes away to Paris for two years, and returns to capture David's attention, while falling in love with Linus.",10000000,113,...the chauffeur's daughter who learned her stuff in Paris
36685,en,The Rocky Horror Picture Show,15.442,14/08/1975,7.6,2092,"['Comedy', 'Science Fiction', 'Fantasy', 'Horror']","Sweethearts Brad and Janet, stuck with a flat tire during a storm, discover the eerie mansion of Dr. Frank-N-Furter, a transvestite scientist. As their innocence is lost, Brad and Janet meet a houseful of wild characters, including a rocking biker and a creepy butler. Through elaborate dances and rock songs, Frank-N-Furter unveils his latest creation: a muscular man named 'Rocky'.",112892319,100,A different set of jaws.
308369,en,Me and Earl and the Dying Girl,23.782,12/06/2015,7.6,2122,"['Comedy', 'Drama']","Greg is coasting through senior year of high school as anonymously as possible, avoiding social interactions like the plague while secretly making spirited, bizarre films with Earl, his only friend. But both his anonymity and friendship threaten to unravel when his mother forces him to befriend a classmate with leukemia.",0,105,A Little Friendship Never Killed Anyone.
491418,en,Instant Family,35.917,13/11/2018,7.6,2122,"['Comedy', 'Drama']","When Pete and Ellie decide to start a family, they stumble into the world of foster care adoption. They hope to take in one small child but when they meet three siblings, including a rebellious 15 year old girl, they find themselves speeding from zero to three kids overnight.",14700000,118,"Just add chaos, laughter, awkwardness, mistakes, love..."
246741,en,What We Do in the Shadows,12.2,19/06/2014,7.6,2627,"['Comedy', 'Horror']",Vampire housemates try to cope with the complexities of modern life and show a newly turned hipster some of the perks of being undead.,6263224,86,Some interviews with some vampires
433,en,Mary Poppins,43.382,27/08/1964,7.6,3789,"['Comedy', 'Family', 'Fantasy']",A magical nanny employs music and adventure to help two neglected children become closer to their father.,102272727,139,It's supercalifragilisticexpialidocious!
4951,en,10 Things I Hate About You,31.871,30/03/1999,7.6,6123,"['Comedy', 'Romance', 'Drama']","On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dreams. The only problem is that Bianca is forbidden to date until her ill-tempered, completely un-dateable older sister Kat goes out, too. In an attempt to solve his problem, Cameron singles out the only guy who could possibly be a match for Kat: a mysterious bad boy with a nasty reputation of his own.",53478166,97,How do I loathe thee? Let me count the ways.
483980,en,Z-O-M-B-I-E-S,31.379,16/02/2018,7.5,481,"['Comedy', 'Romance', 'TV Movie', 'Fantasy', 'Music']","Two star-crossed freshmen â€“ a zombie, Zed and a cheerleader, Addison â€“ each outsiders in their unique ways, befriend each other and work together to show their high school and the Seabrook community what they can achieve when they embrace their differences.",0,94,"At Seabrook High, it's Zoms vs. Poms"
10683,en,Happiness,8.614,16/10/1998,7.5,556,"['Comedy', 'Drama']","The lives of many individuals connected by the desire for happiness, often from sources usually considered dark or evil.",2807390,139,Finding happiness can be a tragic comedy.
583689,en,Moxie,25.465,3/03/2021,7.5,561,"['Comedy', 'Drama', 'Music']","Inspired by her mom's rebellious past and a confident new friend, a shy 16-year-old publishes an anonymous zine calling out sexism at her school.",0,111,Find your voice.
290762,en,Miss You Already,9.611,12/09/2015,7.5,589,"['Comedy', 'Drama']",The friendship between two life-long girlfriends is put to the test when one starts a family and the other falls ill.,0,112,"When life falls apart, friends keep it together"
10843,en,After Hours,9.754,13/09/1985,7.5,960,"['Comedy', 'Thriller', 'Drama']",An ordinary word processor has the worst night of his life after he agrees to visit a girl in Soho whom he met that evening at a coffee shop.,10609321,97,"When it's after midnight in New York City, you don't have to look for love, laughter and trouble. They'll all find you!"
565310,en,The Farewell,12.509,12/07/2019,7.5,1013,"['Comedy', 'Drama']",A headstrong Chinese-American woman returns to China when her beloved grandmother is given a terminal diagnosis. Billi struggles with her family's decision to keep grandma in the dark about her own illness as they all stage an impromptu wedding to see grandma one last time.,22110994,100,Based on an actual lie.
10377,en,My Cousin Vinny,15.761,13/03/1992,7.5,1017,['Comedy'],"Two carefree pals traveling through Alabama are mistakenly arrested, and charged with murder. Fortunately, one of them has a cousin who's a lawyer - Vincent Gambini, a former auto mechanic from Brooklyn who just passed his bar exam after his sixth try. When he arrives with his leather-clad girlfriend, to try his first case, it's a real shock - for him and the Deep South!",64088552,120,"Truth, Justice and the Gambini Way."
290,en,Barton Fink,10.156,1/08/1991,7.5,1223,"['Comedy', 'Drama']",A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.,6153939,117,What's in his head
9428,en,The Royal Tenenbaums,17.41,5/10/2001,7.5,3464,"['Comedy', 'Drama']","Royal Tenenbaum and his wife Etheline had three children and then they separated. All three children are extraordinary --- all geniuses. Virtually all memory of the brilliance of the young Tenenbaums was subsequently erased by two decades of betrayal, failure, and disaster. Most of this was generally considered to be their father's fault. ""The Royal Tenenbaums"" is the story of the family's sudden, unexpected reunion one recent winter.",71441250,110,Family Isn't A Word ... It's A Sentence.
8321,en,In Bruges,14.519,8/02/2008,7.5,3759,"['Comedy', 'Drama', 'Crime']","Ray and Ken, two hit men, are in Bruges, Belgium, waiting for their next mission. While they are there they have time to think and discuss their previous assignment. When the mission is revealed to Ken, it is not what he expected.",34533783,108,Shoot first. Sightsee later.
